x,y,yaw
-2.84,1.8900000000000006,-1.1071487177940904
-2.79,1.790000000000001,0.0
-2.79,1.790000000000001,-1.5707963267948966
-2.79,1.6900000000000013,-0.7853981633974572
-2.74,1.6400000000000006,-1.5707963267948966
-2.74,1.5900000000000016,-0.7853981633974527
-2.69,1.540000000000001,-1.5707963267948966
-2.69,1.490000000000002,-1.5707963267948966
-2.69,1.4400000000000013,-0.7853981633974527
-2.6399999999999997,1.3900000000000006,-1.5707963267948966
-2.6399999999999997,1.3400000000000016,-1.5707963267948966
-2.6399999999999997,1.290000000000001,-1.5707963267948966
-2.6399999999999997,1.240000000000002,-0.7853981633974572
-2.59,1.1900000000000013,-1.5707963267948966
-2.59,1.1400000000000006,-0.9827937232473264
-2.49,0.990000000000002,0.0
-2.49,0.990000000000002,-1.2490457723982535
-2.44,0.8400000000000016,-0.7853981633974527
-2.3899999999999997,0.7900000000000009,-1.5707963267948966
-2.3899999999999997,0.7400000000000002,-0.7853981633974394
-2.34,0.6900000000000013,-1.5707963267948966
-2.34,0.6400000000000006,-0.7853981633974394
-2.29,0.5900000000000016,-1.5707963267948966
-2.29,0.5400000000000009,-0.7853981633974527
-2.2399999999999998,0.4900000000000002,-1.5707963267948966
-2.2399999999999998,0.4400000000000013,-0.7853981633974572
-2.19,0.39000000000000057,-1.5707963267948966
-2.19,0.34000000000000163,-0.7853981633974572
-2.14,0.2900000000000009,-1.5707963267948966
-2.14,0.2400000000000002,-0.785398163397435
-2.09,0.19000000000000128,-1.5707963267948966
-2.09,0.14000000000000057,-0.7853981633974394
-2.04,0.09000000000000163,-1.5707963267948966
-2.04,0.040000000000000924,-1.5707963267948966
-2.04,-0.009999999999999787,-0.785398163397435
-1.9899999999999998,-0.05999999999999872,-1.5707963267948966
-1.9899999999999998,-0.10999999999999943,-0.7853981633974394
-1.94,-0.15999999999999837,-0.7853981633974527
-1.8899999999999997,-0.20999999999999908,-1.5707963267948966
-1.8899999999999997,-0.2599999999999998,-0.7853981633974394
-1.8399999999999999,-0.3099999999999987,-1.5707963267948966
-1.8399999999999999,-0.35999999999999943,-0.9272952180016109
-1.69,-0.5599999999999987,0.0
-1.69,-0.5599999999999987,-1.3258176636680314
-1.6399999999999997,-0.7599999999999989,-1.5707963267948966
-1.6399999999999997,-0.8099999999999987,-0.7853981633974572
-1.5899999999999999,-0.8599999999999994,-1.5707963267948966
-1.5899999999999999,-0.9099999999999993,-1.5707963267948966
-1.5899999999999999,-0.9599999999999991,-1.5707963267948966
-1.5899999999999999,-1.009999999999999,-0.7853981633974483
-1.54,-1.0599999999999987,-1.5707963267948966
-1.54,-1.1099999999999994,-1.5707963267948966
-1.54,-1.1599999999999993,-1.5707963267948966
-1.54,-1.209999999999999,-1.5707963267948966
-1.54,-1.259999999999999,-0.7853981633974438
-1.4899999999999998,-1.3099999999999987,-1.5707963267948966
-1.4899999999999998,-1.3599999999999994,-1.5707963267948966
-1.4899999999999998,-1.4099999999999993,-1.5707963267948966
-1.4899999999999998,-1.459999999999999,-1.5707963267948966
-1.4899999999999998,-1.509999999999999,-1.5707963267948966
-1.4899999999999998,-1.5599999999999987,-1.5707963267948966
-1.4899999999999998,-1.6099999999999994,-1.5707963267948966
-1.4899999999999998,-1.6599999999999993,-1.5707963267948966
-1.4899999999999998,-1.709999999999999,-1.5707963267948966
-1.4899999999999998,-1.759999999999999,-1.5707963267948966
-1.4899999999999998,-1.8099999999999987,-1.5707963267948966
-1.4899999999999998,-1.8599999999999994,-1.5707963267948966
-1.4899999999999998,-1.9099999999999993,-1.5707963267948966
-1.4899999999999998,-1.959999999999999,-2.3561944901923493
-1.54,-2.009999999999999,-1.5707963267948966
-1.54,-2.0599999999999987,-1.5707963267948966
-1.54,-2.1099999999999994,-1.5707963267948966
-1.54,-2.1599999999999993,-1.5707963267948966
-1.54,-2.209999999999999,-1.5707963267948966
-1.54,-2.259999999999999,-1.5707963267948966
-1.54,-2.3099999999999987,-1.5707963267948966
-1.54,-2.3599999999999994,-1.5707963267948966
-1.54,-2.4099999999999993,-1.5707963267948966
-1.54,-2.459999999999999,-1.5707963267948966
-1.54,-2.509999999999999,-1.5707963267948966
-1.54,-2.5599999999999987,-1.5707963267948966
